***** Results of Analysis *****

Variables	VarBounds_0	VarBounds_1	VarBoundFraction
e0_greek_alpha_hinph2wilson_i2	0.219287669279 	0.219287669279 	0.438575338558
e0_greek_alpha_houtph2wilson_i1	0.0151181785379 	0.0151181785379 	0.0302363570757
e0_HU_hnsh_i1	0.481669420344 	0.476476032577 	0.958145452922
e0_greek_alpha_houtph2wilson_i2	0.257549044693 	0.257549044693 	0.515098089387
e0_greek_gamma_hinph2_i1	0.991792853954 	0.990477888174 	1.98227074213
e0_greek_gamma_hinph2_i2	0.962538187245 	0.952154359163 	1.91469254641
e0_greek_gamma_houtph2_i1	0.986122066351 	0.980065179344 	1.96618724569
e0_greek_gamma_houtph2_i2	0.945021101273 	0.930781388745 	1.87580249002
e0_HU_hnsh_i2	0.671275830801 	0.660392650405 	1.33166848121
e0_greek_rho_Lhnoutph2	1.0 	1.0 	2.0
e0_A_ph2	0.0294524311274 	0.013851572871 	0.0433040039984
e0_F_hinnsc	0.00464602780994 	0.00465017963725 	0.00929620744719
e0_F_cnoutsc	8.881784197e-18 	0.0008125 	0.0008125
e0_HU_Lhnph2	0.120386388226 	0.120386388226 	0.240772776453
e0_HU_Vhnph2	0.00202809109804 	0.000795456969587 	0.00282354806763

VarboundSetFraction	 5.94642369345e-202	2.63368118975e-175	2.63368118975e-175
HypercubicLengthFraction	0.0126589424682 

Following Variables have been solved:
e0_x_coutsc_k1 (VarBound_0)
e0_x_coutsc_k1 (VarBound_1)
e0_x_coutph2_k1 (VarBound_0)
e0_x_coutph2_k1 (VarBound_1)
e0_x_coutsh_k1 (VarBound_0)
e0_x_coutsh_k1 (VarBound_1)
