***** Results of Analysis *****

Variables	VarBounds_0	VarBounds_1	VarBoundFraction
e0_greek_alpha_hinph2wilson_i2	0.219287669279 	0.219287669279 	0.438575338558
e0_greek_alpha_houtph2wilson_i1	0.0151181785379 	0.0151181785379 	0.0302363570757
e0_HU_hnsh_i1	0.4649410335 	0.465767770878 	0.930708804378
e0_greek_alpha_houtph2wilson_i2	0.257549044693 	0.257549044693 	0.515098089387
e0_greek_gamma_hinph2_i1	0.991090456946 	0.990098592098 	1.98118904904
e0_greek_gamma_hinph2_i2	0.951667402192 	0.951114392192 	1.90278179438
e0_greek_gamma_houtph2_i1	0.968007969617 	0.963548613864 	1.93155658348
e0_greek_gamma_houtph2_i2	0.923634352172 	0.916312340721 	1.83994669289
e0_HU_hnsh_i2	0.652157674408 	0.64032531854 	1.29248299295
e0_greek_rho_Lhnoutph2	1.0 	1.0 	2.0
e0_A_ph2	0.0294524311274 	0.013851572871 	0.0433040039984
e0_F_hinnsc	0.00436396768638 	0.00381279679569 	0.00817676448207
e0_F_cnoutsc	8.881784197e-18 	0.0008125 	0.0008125
e0_HU_Lhnph2	0.120386388226 	0.120386388226 	0.240772776453
e0_HU_Vhnph2	0.00202809109804 	0.000795456969587 	0.00282354806763

VarboundSetFraction	 1.04260360739e-202	3.45815459817e-176	3.45815459817e-176
HypercubicLengthFraction	0.0123826479622 

Following Variables have been solved:
e0_x_coutsc_k1 (VarBound_0)
e0_x_coutsc_k1 (VarBound_1)
e0_x_coutph2_k1 (VarBound_0)
e0_x_coutph2_k1 (VarBound_1)
e0_x_coutsh_k1 (VarBound_0)
e0_x_coutsh_k1 (VarBound_1)
