***** Results of Analysis *****

Variables	VarBounds_0	VarBounds_1	VarBoundFraction
e0_greek_DeltaT_logsh	1.0 	1.0 	2.0
e0_Q_sh	0.15707963268 	0.000104280253598 	0.157183912933
e0_HU_hnph2_i1	0.169275502693 	0.168385347581 	0.337660850274
e0_HU_hnph2_i2	0.181422346586 	0.178048844427 	0.359471191013
e0_K_hinph2_i1	0.858818338841 	0.858434211658 	1.7172525505
e0_K_hinph2_i2	0.80342936033 	0.801627128078 	1.60505648841
e0_K_houtph2_i1	0.998809621989 	0.998427085405 	1.99723670739
e0_K_houtph2_i2	0.99865408565 	0.998552895559 	1.99720698121
e0_Q_ph2	1.0 	1.0 	2.0
e0_T_coutsc	1.0 	1.0 	2.0
e0_T_hinsc	0.6015625 	0.6015625 	1.203125
e0_U_hph2	1.0 	1.0 	2.0
e0_T_coutph2	1.0 	1.0 	2.0
e0_V_Lhph2	0.0114821999744 	0.0114821999744 	0.0229643999488
e0_V_Vhph2	0.135097220575 	0.0332301691866 	0.168327389762
e0_h_Lhinnph2	1.0 	1.0 	2.0
e0_h_hinnsc	1.0 	1.0 	2.0
e0_T_coutsh	1.0 	1.0 	2.0
e0_h_Vhnoutph2	1.0 	1.0 	2.0
e0_h_cnoutsc	0.00459156075078 	0.109375 	0.113966560751
e0_T_hinph2	0.500680996475 	0.49690369804 	0.997584694515
e0_x_coutsc_k1	solved 	solved 	solved
e0_x_hinph2_i1	0.708487633777 	0.719016878721 	1.4275045125
e0_x_hinph2_i2	0.70957959724 	0.710590721066 	1.42017031831
e0_x_hinsc_i1	0.581299172539 	0.575019088774 	1.15631826131
e0_x_hinsc_i2	0.589335062855 	0.572179530129 	1.16151459298
e0_y_houtph2_i1	0.999302085989 	0.999127868125 	1.99842995411
e0_y_houtph2_i2	0.998850106378 	0.99857661731 	1.99742672369
e0_U_hsh	1.0 	1.0 	2.0
e0_V_hsh	0.0846040016905 	0.00237205200244 	0.0869760536929
e0_greek_DeltaT_logsc	1.0 	1.0 	2.0
e0_greek_rho_Lhnoutsc	1.0 	1.0 	2.0
e0_A_sc	0.011938057952 	0.011938057952 	0.0238761159041
e0_F_hnoutsc	0.00818474472739 	0.00820107025846 	0.0163858149858
e0_HU_hnsc	0.116668961142 	0.116668961142 	0.233337922284
e0_HU_hnsc_i1	0.230985560408 	0.230764254906 	0.461749815314
e0_HU_hnsc_i2	0.234245616691 	0.234244906578 	0.468490523269
e0_Q_sc	0.11938057952 	0.11938057952 	0.238761159041
e0_T_houtsc	1.0 	1.0 	2.0
e0_U_hsc	1.0 	1.0 	2.0
